Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
www.coronavirus.franciscomorato.sp.gov.br,8,39,0,3.8027079567679762,3.189898095464287,3.6034123432601906,0,0.2682926829268293,0,0,0,2,0
www.coronavirus.francodarocha.sp.gov.br,8,37,0,3.7895382078971878,2.873140679513133,3.5645404777369887,0,0.28205128205128205,0,0,0,2,0
www.coronavirus.garanhuns.pe.gov.br,8,33,0,3.7970204317138028,2.725480556997868,3.563074189428569,0,0.3142857142857143,0,0,0,2,0
www.coronavirus.gov,3,17,0,3.431623565847432,3.0957952550009344,3.32323142879762,1,0.5789473684210527,0,0,0,1,0
www.coronavirus.gov.bm,4,20,0,3.629219686524096,3.0957952550009344,3.32323142879762,0,0.5,0,0,0,1,0
www.coronavirus.gov.hk,4,20,0,3.629219686524096,3.0957952550009344,3.32323142879762,1,0.5,0,0,0,1,0
www.coronavirus.gov.jo,4,20,0,3.481714572986072,3.0957952550009344,3.32323142879762,0,0.5,0,0,0,1,0
www.coronavirus.gov.mk,4,20,0,3.629219686524096,3.0957952550009344,3.32323142879762,0,0.5,0,0,0,1,0
www.coronavirus.gov.nl,4,20,0,3.5383105956150054,1.584962500721156,3.431623565847432,1,0.5,0,0,0,2,0
www.coronavirus.gov.py,4,20,0,3.629219686524096,3.0957952550009344,3.32323142879762,0,0.5,0,0,0,1,0
www.coronavirus.grupocase.com.br,6,30,0,3.765319531114783,3.169925001442312,3.673269689515108,0,0.34375,0,0,0,2,0
www.coronavirus.guararema.sp.gov.br,8,33,0,3.7370242754249494,2.4193819456463714,3.573660689688185,1,0.3142857142857143,0,0,0,2,0
www.coronavirus.hartford.gov,4,26,0,3.7534343861887853,2.75,3.6887218755408675,1,0.39285714285714285,0,0,0,2,0
www.coronavirus.health.ny.gov,5,27,0,3.9093680639438855,1.0,3.8634651896016456,1,0.3793103448275862,0,0,0,3,0
www.coronavirus.health.ok.gov,5,27,0,3.8664331502253844,1.0,3.8332696895151073,1,0.3793103448275862,0,0,0,3,0
