Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
7,25,0,3.593269689515108,3.5383105956150063,3.5383105956150063,0,0.2307692307692308,0,0,0,0,1
5,25,1,3.639079570624174,3.6978458230844113,3.6978458230844113,0,0.3076923076923077,1,0,0,0,1
5,17,0,3.734521664779752,3.6644977792004623,3.6644977792004623,0,0.3888888888888889,0,0,0,0,1
5,14,1,3.235926350629033,3.0957952550009336,3.0957952550009336,0,0.26666666666666666,0,0,1,0,1
6,22,0,3.5726236638951634,3.4713544870139303,3.4713544870139303,0,0.2608695652173913,1,0,0,0,1
5,17,1,3.5724694587701364,3.521640636343319,3.521640636343319,0,0.3333333333333333,0,0,0,0,1
5,22,1,3.663532754804254,3.6841837197791887,3.6841837197791887,0,0.4782608695652174,0,0,0,0,1
7,19,1,3.681880802803404,3.616874605956223,3.616874605956223,0,0.2,0,0,0,0,1
7,31,1,3.5632474239751413,3.5836169753972325,3.5836169753972325,0,0.34375,0,0,0,0,1
6,22,1,3.606936732175321,3.4713544870139303,3.4713544870139303,0,0.2608695652173913,0,0,0,0,1
3,16,1,3.5,3.52164063634332,3.52164063634332,0,0.6470588235294118,0,0,0,0,1
9,26,1,3.9736606896881854,3.9219280948873614,3.9219280948873614,0,0.2222222222222222,0,0,0,0,1
6,24,1,3.4701755214643453,3.4992275417233567,3.4992275417233567,0,0.32,0,0,0,0,1
5,24,0,3.5342190211803413,3.350209029099897,3.350209029099897,0,0.44,0,0,0,0,1
5,21,0,3.2368573034220747,3.1279868068776753,3.1279868068776753,0,0.5,0,0,0,0,1
4,23,0,3.642489673166127,3.546439344671015,3.546439344671015,0,0.4583333333333333,0,0,0,0,1
3,18,1,3.614369445886757,3.5,3.5,0,0.5789473684210527,0,1,0,0,1
4,22,0,3.4251185503571384,3.3918926446809334,3.3918926446809334,0,0.4782608695652174,0,0,0,0,1
8,17,0,3.625,1.584962500721156,3.2776134368191165,0,0.21052631578947367,0,0,0,1,0
5,16,0,3.452819531114783,3.4182958340544887,3.4182958340544887,0,0.29411764705882354,0,0,0,0,1
6,21,1,3.6897037321995474,3.683542362433231,3.683542362433231,0,0.2727272727272727,0,0,0,0,1
4,19,0,3.4713544870139312,3.5,3.5,0,0.55,0,0,0,0,1
4,15,0,3.1898980954642866,2.9182958340544887,2.9182958340544887,0,0.3125,0,0,0,0,1
11,32,0,3.9647351787255047,3.6841837197791887,3.762267390651495,0,0.14705882352941174,0,0,0,1,0
3,16,0,3.0306390622295662,2.7219280948873616,2.7219280948873616,0,0.35294117647058826,0,0,0,0,1
5,16,0,3.25,3.1808329872054415,3.1808329872054415,0,0.35294117647058826,1,0,1,0,1
4,12,1,3.4182958340544896,3.0,3.0,0,0.3076923076923077,0,0,0,0,1
7,24,0,3.886842188131012,3.8208888513501886,3.8208888513501886,0,0.28,0,0,0,0,1
6,21,1,4.011365041826378,3.8365916681089782,3.8365916681089782,0,0.2727272727272727,0,0,0,0,1
5,15,0,3.3232314287976212,3.2776134368191165,3.2776134368191165,0,0.25,0,0,0,0,1
3,17,0,3.625,3.0957952550009344,3.0957952550009344,0,0.6111111111111112,0,0,0,0,1
4,22,0,3.5160276412662297,3.546439344671015,3.546439344671015,0,0.4782608695652174,0,0,0,0,1
6,17,1,3.25,1.0,3.085055102756477,1,0.21052631578947367,0,0,0,2,0
5,17,1,3.292770193936991,3.182005814760214,3.182005814760214,0,0.3333333333333333,1,0,0,0,1
3,19,0,3.681880802803404,3.3232314287976203,3.3232314287976203,0,0.55,0,0,0,0,1
5,22,0,3.4474015047059146,3.326360407952695,3.326360407952695,0,0.3043478260869565,0,0,0,0,1
5,24,0,3.6053885422075336,3.4992275417233567,3.4992275417233567,0,0.44,0,0,0,0,1
7,29,1,4.021268494903766,3.979097891134805,3.979097891134805,0,0.26666666666666666,0,0,0,0,1
4,20,0,3.5219280948873615,3.5724312513221195,3.5724312513221195,0,0.5238095238095238,0,0,0,0,1
6,18,0,3.614369445886757,3.625,3.625,0,0.2631578947368421,0,0,0,0,1
4,20,0,3.1464393446710157,2.984234164652489,2.984234164652489,0,0.3333333333333333,0,0,0,0,1
6,23,0,3.882045108136863,3.8219280948873617,3.8219280948873617,0,0.2916666666666667,0,0,0,0,1
7,20,0,3.446439344671015,3.4548223999466066,3.4548223999466066,0,0.2380952380952381,0,0,0,0,1
4,10,0,2.6464393446710157,2.5216406363433186,2.5216406363433186,0,0.3636363636363637,0,0,0,0,1
12,40,0,3.9050030276156966,3.169925001442312,3.802910079649727,0,0.16666666666666666,0,0,0,2,0
5,18,0,3.3082708345352603,3.182005814760214,3.182005814760214,0,0.3684210526315789,0,0,0,0,1
5,19,0,3.5766176449086675,3.625,3.625,0,0.4,0,0,0,0,1
6,32,1,3.890319531114783,3.866433150225384,3.866433150225384,0,0.3333333333333333,0,0,0,0,1
5,17,0,3.202819531114783,3.0957952550009344,3.0957952550009344,0,0.3333333333333333,0,0,0,0,1
4,21,0,3.463280517810811,3.47135448701393,3.47135448701393,0,0.5,0,0,0,0,1
8,21,0,3.6421498816369056,2.0,3.3248629576173574,0,0.17391304347826084,0,0,0,2,0
6,24,0,3.886842188131012,3.8208888513501886,3.8208888513501886,0,0.36,0,0,0,0,1
5,12,1,3.2516291673878226,3.169925001442312,3.169925001442312,0,0.3076923076923077,0,0,0,0,1
5,16,0,3.5,3.2516291673878226,3.2516291673878226,0,0.29411764705882354,0,0,0,0,1
