Unified_url,Reachable_URL,Way_back_archived,Freenom_top_level_domain,Previous_malicious_top_level_domain_TLD,Name_length,Wrong_spell_List,Longest_word_ratio,Special_mark,sub_domain,Contain_Weried_number_combination,levenshtein_distance,Alexa_rank,Status_code,start_date,wildcard_subdomain,Redirect_URL,Created on 2020
https://coronavirus.ro.gov.br,0,0,0,0,5,0,0.07407407407407407,0,3,0,8,1,598,1989,0,0,0
https://coronavirus.saude.gov.br,1,1,0,0,6,0,0.06666666666666668,0,3,0,10,1,200,1989,0,0,0
https://coronavirus.sc.gov.br,1,1,0,0,5,0,0.07407407407407407,0,3,0,8,1,200,1989,0,0,0
https://coronavirus.to.gov.br,0,1,0,0,5,0,0.07407407407407407,0,3,0,8,1,511,1998,0,0,0
https://covid-19-1-newhavenct.hub.arcgis.com,1,1,0,0,12,0,0.047619047619047616,1,3,0,19,1,200,1999,1,0,0
https://covid-19.es,1,1,0,0,5,0,0.1176470588235294,1,1,0,4,0,200,1988,0,0,0
https://covid-19.gob.es,1,0,0,0,6,0,0.09523809523809523,1,2,0,7,0,200,1988,0,0,0
https://covid-19.iglocska.eu,1,0,0,0,8,0,0.07692307692307693,1,2,0,10,1,200,2005,0,0,0
https://covid-calc.org,1,1,0,0,5,0,0.1,1,1,0,6,1,200,2020,0,0,0
https://covid-misp.ncsc.gov.ie,0,0,0,0,9,0,0.07142857142857142,1,3,0,12,0,598,1988,0,0,0
https://covid.apollo247.com,1,1,0,0,6,0,0.08,0,2,0,9,1,200,2016,0,0,0
https://covid.saude.gov.br,1,1,0,0,7,0,0.08333333333333333,0,3,0,9,1,200,1989,0,0,0
https://covid19-brazil-api.now.sh,1,1,0,0,8,0,0.06451612903225806,1,2,0,13,0,200,2016,1,0,0
https://covid19-phwstatement.nhs.wales,1,1,0,0,9,0,0.05555555555555555,1,2,0,17,1,200,2014,0,0,0
https://covid19.criciuma.sc.gov.br,1,0,0,0,9,0,0.0625,0,4,0,13,1,200,1989,0,0,0
https://covid19.doisvizinhos.pr.gov.br,1,0,0,0,12,0,0.05555555555555555,0,4,0,16,1,200,1989,0,0,0
https://covid19.es,1,0,0,0,5,0,0.125,0,1,0,3,1,200,1988,0,0,0
https://covid19.figshare.com,1,1,0,0,7,0,0.07692307692307693,0,2,0,8,1,200,2010,1,0,0
https://covid19.gob.es,1,1,0,0,6,0,0.1,0,2,0,6,1,200,1988,0,0,0
https://covid19.govt.nz,1,1,0,0,6,0,0.09523809523809523,0,2,0,7,1,200,1987,0,0,0
https://covid19.ifnoar.com.br,0,0,0,0,9,0,0.07407407407407407,0,3,0,9,0,503,2018,0,0,0
https://covid19.lapig.iesa.ufg.br,1,0,0,0,11,0,0.06451612903225806,0,4,0,14,1,200,1989,0,0,0
https://covid19.nhp.gov.in,1,0,0,0,8,0,0.08333333333333333,0,3,0,8,1,200,2013,0,0,0
https://covid19.oracle.com,0,1,0,0,6,0,0.08333333333333333,0,2,0,6,1,403,1988,0,0,0
https://covid19.unimedsudoeste.com.br,1,1,0,0,10,0,0.057142857142857134,0,3,0,15,1,200,1989,0,0,0
https://covid19healthbot.cdc.gov,1,1,0,0,8,0,0.06666666666666668,0,2,0,12,1,200,1985,0,0,0
https://covid19india.org,1,1,0,0,6,0,0.09090909090909093,0,1,0,7,1,200,2020,0,0,0
https://covid19japan.com,1,1,0,0,6,0,0.09090909090909093,0,1,0,5,1,200,2020,0,0,1
https://covid19nasfavelas.meurio.org.br,1,1,0,0,12,0,0.054054054054054064,0,3,0,18,1,200,2011,1,0,0
https://covid19sa.org,1,1,0,0,7,0,0.10526315789473684,0,1,0,6,1,200,2020,0,0,0
https://covidcuritiba.com.br,0,0,0,0,6,0,0.07692307692307693,0,2,0,10,0,403,2020,0,0,0
https://cucovid19.ie,1,0,0,0,6,0,0.1111111111111111,0,1,0,5,0,200,1988,0,0,0
https://foph-coronavirus.ch,1,1,0,0,5,0,0.08,1,1,0,6,1,200,1987,0,0,0
